,date,clientId,clientName,clientType,productId,productName,productCategory,productPrice,saleAmount,saleDiscount
239,2024-01-01,69086,John Doe,Premium,6892,Widget Deluxe,Gadgets,17104.859982735048,12692.10149597624,10%
240,2024-01-01,93393,John Doe,Premium,6302,Widget Deluxe,Gadgets,16162.147183052546,11332.034519827255,10%
241,2024-01-01,55215,John Doe,Premium,5924,Widget Deluxe,Gadgets,15590.060243056118,11365.113787072338,10%
242,2024-01-01,81608,John Doe,Premium,6949,Widget Deluxe,Gadgets,28046.37707075108,3082.103883111564,10%
243,2024-01-01,68294,John Doe,Premium,5353,Widget Deluxe,Gadgets,11634.7241288064,23142.944092325488,10%
244,2024-01-01,29038,John Doe,Premium,6284,Widget Deluxe,Gadgets,10065.501505886818,14796.4571742671,10%
245,2024-01-01,27714,John Doe,Premium,5398,Widget Deluxe,Gadgets,7402.896123447154,15526.99026755295,10%
246,2024-01-01,99813,John Doe,Premium,8773,Widget Deluxe,Gadgets,15369.387899986963,18630.558704057847,10%
247,2024-01-01,94973,John Doe,Premium,7730,Widget Deluxe,Gadgets,9780.68880412888,10804.15524954337,10%
248,2024-01-01,5179,John Doe,Premium,4339,Widget Deluxe,Gadgets,17585.158743946897,9571.811127397985,10%
249,2024-01-01,35979,John Doe,Premium,6152,Widget Deluxe,Gadgets,14041.253473200422,18343.30450949337,10%
250,2024-01-01,80597,John Doe,Premium,6473,Widget Deluxe,Gadgets,13970.482831387542,9172.586703530538,10%
251,2024-01-01,51059,John Doe,Premium,6927,Widget Deluxe,Gadgets,16298.46381228369,19082.287236449843,10%
252,2024-01-01,63623,John Doe,Premium,4162,Widget Deluxe,Gadgets,17330.615246354406,19850.05593543878,10%
253,2024-01-01,16477,John Doe,Premium,6163,Widget Deluxe,Gadgets,9923.64501971253,15978.43681306992,10%
254,2024-01-01,40641,John Doe,Premium,5104,Widget Deluxe,Gadgets,21445.923745555203,21558.48305886238,10%
255,2024-01-01,41188,John Doe,Premium,4240,Widget Deluxe,Gadgets,10147.025875775234,14329.180283002506,10%
256,2024-01-01,22120,John Doe,Premium,6303,Widget Deluxe,Gadgets,14318.09470889943,19547.73753725274,10%
257,2024-01-01,67611,John Doe,Premium,5882,Widget Deluxe,Gadgets,13089.922008652937,4447.035060295746,10%
258,2024-01-01,43847,John Doe,Premium,2679,Widget Deluxe,Gadgets,16706.66167430905,4420.734209347169,10%
259,2024-01-01,19074,John Doe,Premium,5288,Widget Deluxe,Gadgets,13959.286084837877,11503.737651137011,10%
260,2024-01-01,90854,John Doe,Premium,4437,Widget Deluxe,Gadgets,19064.493387970833,13663.872107131685,10%
261,2024-01-01,83077,John Doe,Premium,5920,Widget Deluxe,Gadgets,15460.473240906511,14040.526619949738,10%
262,2024-01-01,10676,John Doe,Premium,7100,Widget Deluxe,Gadgets,10428.672781561952,8168.648102904171,10%
263,2024-01-01,76585,John Doe,Premium,4552,Widget Deluxe,Gadgets,14541.382486067541,7224.193867847007,10%
264,2024-01-01,17470,John Doe,Premium,6164,Widget Deluxe,Gadgets,12915.979382865395,14269.975984482217,10%
265,2024-01-01,776,John Doe,Premium,5447,Widget Deluxe,Gadgets,18027.998035384415,15649.491485541534,10%
266,2024-01-01,50433,John Doe,Premium,5321,Widget Deluxe,Gadgets,22775.94091395754,14130.67460929207,10%
267,2024-01-01,58405,John Doe,Premium,7197,Widget Deluxe,Gadgets,5354.435982516996,10825.086390502021,10%
268,2024-01-01,43039,John Doe,Premium,5593,Widget Deluxe,Gadgets,20979.514867582217,14608.017301175627,10%
269,2024-01-01,85009,John Doe,Premium,6123,Widget Deluxe,Gadgets,11463.278466040378,17467.56277268462,10%
270,2024-01-01,40012,John Doe,Premium,5640,Widget Deluxe,Gadgets,15399.517992401052,12143.251027389428,10%
271,2024-01-01,4139,John Doe,Premium,2611,Widget Deluxe,Gadgets,10282.424486664951,5176.841325810963,10%
272,2024-01-01,10180,John Doe,Premium,3287,Widget Deluxe,Gadgets,10275.237085569705,11253.888613013474,10%
273,2024-01-01,34948,John Doe,Premium,5916,Widget Deluxe,Gadgets,17197.18537204489,7470.138528817735,10%
274,2024-01-01,18986,John Doe,Premium,6010,Widget Deluxe,Gadgets,5625.855364370826,15135.872935108071,10%
275,2024-01-01,25332,John Doe,Premium,5220,Widget Deluxe,Gadgets,14189.253614832141,5845.798345527036,10%
276,2024-01-01,88476,John Doe,Premium,5244,Widget Deluxe,Gadgets,14249.811521024983,17785.445668098047,10%
277,2024-01-01,97970,John Doe,Premium,3988,Widget Deluxe,Gadgets,8660.388036077438,15175.060249979653,10%
278,2024-01-01,13544,John Doe,Premium,4774,Widget Deluxe,Gadgets,11578.064726833798,10389.689513555148,10%
279,2024-01-01,57672,John Doe,Premium,3682,Widget Deluxe,Gadgets,8415.425160321476,15221.514316613644,10%
280,2024-01-01,69298,John Doe,Premium,7118,Widget Deluxe,Gadgets,10348.595839231033,5897.674636599681,10%
281,2024-01-01,14723,John Doe,Premium,7202,Widget Deluxe,Gadgets,16200.927553983962,19897.49234754772,10%
282,2024-01-01,53424,John Doe,Premium,6071,Widget Deluxe,Gadgets,14856.111275601774,18276.164638697446,10%
283,2024-01-01,30821,John Doe,Premium,3364,Widget Deluxe,Gadgets,13223.17141798548,14891.007272632787,10%
284,2024-01-01,30619,John Doe,Premium,4687,Widget Deluxe,Gadgets,13238.561378585717,22087.80891082429,10%
285,2024-01-01,93831,John Doe,Premium,8137,Widget Deluxe,Gadgets,13149.618999037855,13721.371417228831,10%
286,2024-01-01,9289,John Doe,Premium,3393,Widget Deluxe,Gadgets,18522.55545047311,16980.903165795546,10%
287,2024-01-01,90812,John Doe,Premium,2571,Widget Deluxe,Gadgets,10681.609354255395,16810.223809823798,10%
288,2024-01-01,67620,John Doe,Premium,5834,Widget Deluxe,Gadgets,18547.048300138766,5716.406117457458,10%
289,2024-01-01,37472,John Doe,Premium,5590,Widget Deluxe,Gadgets,16265.039489907369,9768.197239847483,10%
290,2024-01-01,81328,John Doe,Premium,5001,Widget Deluxe,Gadgets,8709.05845271067,16162.999341722094,10%
291,2024-01-01,57343,John Doe,Premium,3700,Widget Deluxe,Gadgets,27647.38689919252,10756.116226070122,10%
292,2024-01-01,41405,John Doe,Premium,3972,Widget Deluxe,Gadgets,18040.34145085447,7693.2931168307905,10%
293,2024-01-01,56735,John Doe,Premium,9291,Widget Deluxe,Gadgets,7082.4828412853185,16899.523317775303,10%
294,2024-01-01,55231,John Doe,Premium,4410,Widget Deluxe,Gadgets,18935.29830380181,16990.377563102265,10%
295,2024-01-01,61701,John Doe,Premium,4713,Widget Deluxe,Gadgets,9905.922954483933,6873.087663045835,10%
296,2024-01-01,4117,John Doe,Premium,4729,Widget Deluxe,Gadgets,15773.068247587818,15815.624642511251,10%
297,2024-01-01,25602,John Doe,Premium,6447,Widget Deluxe,Gadgets,12967.144198533859,11728.194067580067,10%
298,2024-01-01,91670,John Doe,Premium,6028,Widget Deluxe,Gadgets,14270.78148503159,11251.069691451925,10%
299,2024-01-01,70190,John Doe,Premium,2704,Widget Deluxe,Gadgets,11966.95261475316,12041.086292955915,10%
300,2024-01-01,77291,John Doe,Premium,3756,Widget Deluxe,Gadgets,15055.931226959836,2600.1459092044697,10%
301,2024-01-01,90891,John Doe,Premium,5972,Widget Deluxe,Gadgets,17259.674637393597,11082.588792909854,10%
302,2024-01-01,80397,John Doe,Premium,1595,Widget Deluxe,Gadgets,7858.852955027441,7463.123724657876,10%
303,2024-01-01,89513,John Doe,Premium,2194,Widget Deluxe,Gadgets,13111.976116409549,14070.192341041593,10%
304,2024-01-01,70941,John Doe,Premium,5368,Widget Deluxe,Gadgets,14270.816227123198,14076.361325621372,10%
305,2024-01-01,15544,John Doe,Premium,4209,Widget Deluxe,Gadgets,16910.49135922849,22164.511014735974,10%
306,2024-01-01,32136,John Doe,Premium,4791,Widget Deluxe,Gadgets,18448.2659453728,13122.992213400066,10%
307,2024-01-01,98688,John Doe,Premium,5641,Widget Deluxe,Gadgets,14085.344700880374,13447.865520911162,10%
308,2024-01-01,24516,John Doe,Premium,5923,Widget Deluxe,Gadgets,11967.476965731232,19390.815964097525,10%
309,2024-01-01,85126,John Doe,Premium,5573,Widget Deluxe,Gadgets,11465.177971017878,22134.595048943193,10%
310,2024-01-01,62023,John Doe,Premium,6355,Widget Deluxe,Gadgets,9700.709335146526,11473.875966792011,10%
311,2024-01-01,20957,John Doe,Premium,6785,Widget Deluxe,Gadgets,13904.253891063907,14070.265744371207,10%
312,2024-01-01,17712,John Doe,Premium,2232,Widget Deluxe,Gadgets,15552.792266755005,13645.219127655428,10%
313,2024-01-01,31212,John Doe,Premium,4239,Widget Deluxe,Gadgets,15267.907084331897,12976.702880963214,10%
314,2024-01-01,15503,John Doe,Premium,4603,Widget Deluxe,Gadgets,14071.93277687321,14446.024990256743,10%
315,2024-01-01,73997,John Doe,Premium,4002,Widget Deluxe,Gadgets,16752.876644100164,13497.284795260462,10%
316,2024-01-01,56501,John Doe,Premium,5411,Widget Deluxe,Gadgets,14223.336166530378,21384.325318389594,10%
317,2024-01-01,41205,John Doe,Premium,2863,Widget Deluxe,Gadgets,11981.22285104108,19293.67521204467,10%
318,2024-01-01,3408,John Doe,Premium,3365,Widget Deluxe,Gadgets,3671.520703453123,14705.501221357903,10%
319,2024-01-01,87734,John Doe,Premium,4126,Widget Deluxe,Gadgets,15924.08172295124,9218.24110569284,10%
320,2024-01-01,83820,John Doe,Premium,4366,Widget Deluxe,Gadgets,26034.62245518076,20088.69598562102,10%
321,2024-01-01,94562,John Doe,Premium,5278,Widget Deluxe,Gadgets,20794.083397746588,9081.00540710124,10%
322,2024-01-01,69060,John Doe,Premium,6486,Widget Deluxe,Gadgets,11003.388940586747,10090.641127264356,10%
323,2024-01-01,26645,John Doe,Premium,6841,Widget Deluxe,Gadgets,13909.752131238494,9348.39907377743,10%
324,2024-01-01,6786,John Doe,Premium,2050,Widget Deluxe,Gadgets,12859.169396914509,19451.69095467188,10%
325,2024-01-01,39778,John Doe,Premium,6768,Widget Deluxe,Gadgets,15303.324194869256,3572.1070636116037,10%
326,2024-01-01,77205,John Doe,Premium,5578,Widget Deluxe,Gadgets,14224.925615354461,9363.420557057274,10%
327,2024-01-01,84077,John Doe,Premium,5124,Widget Deluxe,Gadgets,14601.139337920311,11706.733887315238,10%
328,2024-01-01,85286,John Doe,Premium,5087,Widget Deluxe,Gadgets,14846.865413712834,11268.980953398013,10%
329,2024-01-01,60674,John Doe,Premium,4677,Widget Deluxe,Gadgets,15180.524809291694,16809.717351890347,10%
330,2024-01-01,64801,John Doe,Premium,6326,Widget Deluxe,Gadgets,17434.471290307567,18777.551811145,10%
331,2024-01-01,71615,John Doe,Premium,5357,Widget Deluxe,Gadgets,17471.688416420227,19602.70437170814,10%
332,2024-01-01,96177,John Doe,Premium,7996,Widget Deluxe,Gadgets,20417.57411709923,13309.973050281653,10%
333,2024-01-01,70851,John Doe,Premium,6284,Widget Deluxe,Gadgets,16161.75839296419,18682.519793607018,10%
334,2024-01-01,71136,John Doe,Premium,7435,Widget Deluxe,Gadgets,7772.719146567059,9910.063350965947,10%
335,2024-01-01,37652,John Doe,Premium,4371,Widget Deluxe,Gadgets,11277.434344004716,9136.566697800183,10%
336,2024-01-01,14759,John Doe,Premium,7022,Widget Deluxe,Gadgets,18673.793541268544,15573.70838661867,10%
337,2024-01-01,35216,John Doe,Premium,6626,Widget Deluxe,Gadgets,19979.5741084801,18163.82256122068,10%
338,2024-01-01,68997,John Doe,Premium,1801,Widget Deluxe,Gadgets,20670.7671417813,16547.266743578955,10%
339,2024-01-01,84432,John Doe,Premium,4613,Widget Deluxe,Gadgets,16056.73150826701,10234.45323135695,10%
340,2024-01-01,63429,John Doe,Premium,5058,Widget Deluxe,Gadgets,15955.593711256792,9738.868662146982,10%
341,2024-01-01,19049,John Doe,Premium,2460,Widget Deluxe,Gadgets,18775.62074403579,12463.236420784235,10%
342,2024-01-01,43741,John Doe,Premium,5957,Widget Deluxe,Gadgets,12097.666137570735,13856.962984510046,10%
343,2024-01-01,21495,John Doe,Premium,2410,Widget Deluxe,Gadgets,21507.446827747804,12111.152181599193,10%
344,2024-01-01,36173,John Doe,Premium,3237,Widget Deluxe,Gadgets,15399.01671757899,15205.267475766728,10%
345,2024-01-01,91382,John Doe,Premium,6168,Widget Deluxe,Gadgets,6090.630762663033,12081.180716254097,10%
346,2024-01-01,83763,John Doe,Premium,3926,Widget Deluxe,Gadgets,11540.046224871923,16924.21282833469,10%
347,2024-01-01,30072,John Doe,Premium,4816,Widget Deluxe,Gadgets,11711.10602681473,13361.993515263293,10%
348,2024-01-01,21813,John Doe,Premium,5108,Widget Deluxe,Gadgets,12938.228191552338,16939.030456018314,10%
349,2024-01-01,18133,John Doe,Premium,6526,Widget Deluxe,Gadgets,9172.036372369714,10130.355880170016,10%
350,2024-01-01,50801,John Doe,Premium,5725,Widget Deluxe,Gadgets,14135.06593742127,8179.457013287181,10%
351,2024-01-01,74061,John Doe,Premium,7210,Widget Deluxe,Gadgets,16513.017397245614,14430.38205740615,10%
352,2024-01-01,51473,John Doe,Premium,6307,Widget Deluxe,Gadgets,13523.360265008876,6089.213637785666,10%
353,2024-01-01,74091,John Doe,Premium,7579,Widget Deluxe,Gadgets,11294.757878720027,6587.048787544647,10%
354,2024-01-01,73388,John Doe,Premium,5164,Widget Deluxe,Gadgets,19468.148125820724,13231.550317981833,10%
355,2024-01-01,94798,John Doe,Premium,3253,Widget Deluxe,Gadgets,16682.211235937608,22568.610029449395,10%
356,2024-01-01,6969,John Doe,Premium,3876,Widget Deluxe,Gadgets,10917.02760594528,11819.207272820708,10%
357,2024-01-01,58045,John Doe,Premium,4163,Widget Deluxe,Gadgets,15233.131114244992,15283.409062153809,10%
358,2024-01-01,61458,John Doe,Premium,4927,Widget Deluxe,Gadgets,13338.394835336521,14012.563733746161,10%
359,2024-01-01,50351,John Doe,Premium,4467,Widget Deluxe,Gadgets,19062.830317685806,15138.346814064253,10%
360,2024-01-01,93878,John Doe,Premium,4151,Widget Deluxe,Gadgets,12812.24783667623,11999.592641890273,10%
361,2024-01-01,51459,John Doe,Premium,5034,Widget Deluxe,Gadgets,7584.7933909580925,18568.071164913858,10%
362,2024-01-01,10787,John Doe,Premium,5661,Widget Deluxe,Gadgets,9233.460984037312,11133.695131061515,10%
363,2024-01-01,86851,John Doe,Premium,5350,Widget Deluxe,Gadgets,16844.956632439418,8885.41810598645,10%
364,2024-01-01,60398,John Doe,Premium,4265,Widget Deluxe,Gadgets,13125.089732136326,9883.816894940861,10%
365,2024-01-01,77628,John Doe,Premium,5119,Widget Deluxe,Gadgets,17466.87441950145,13793.829837960857,10%
366,2024-01-01,4264,John Doe,Premium,6375,Widget Deluxe,Gadgets,16206.647193697236,17512.11758009784,10%
367,2024-01-01,23696,John Doe,Premium,5004,Widget Deluxe,Gadgets,18162.322727067713,12067.819946519214,10%
368,2024-01-01,33623,John Doe,Premium,3324,Widget Deluxe,Gadgets,13890.352678150162,12283.294333373447,10%
369,2024-01-01,64192,John Doe,Premium,5392,Widget Deluxe,Gadgets,11667.539719812432,7894.11392819477,10%
370,2024-01-01,68360,John Doe,Premium,3601,Widget Deluxe,Gadgets,13040.727641059488,13711.555456160133,10%
371,2024-01-01,39211,John Doe,Premium,2110,Widget Deluxe,Gadgets,14573.678641747678,15581.865363002007,10%
372,2024-01-01,9676,John Doe,Premium,3950,Widget Deluxe,Gadgets,9793.38570243531,10324.548756170061,10%
373,2024-01-01,34087,John Doe,Premium,5026,Widget Deluxe,Gadgets,11008.03914952472,16742.09465055455,10%
374,2024-01-01,65241,John Doe,Premium,3051,Widget Deluxe,Gadgets,14639.42782640264,20739.31194469267,10%
375,2024-01-01,12722,John Doe,Premium,5377,Widget Deluxe,Gadgets,13671.814638107126,17289.712357205088,10%
376,2024-01-01,2320,John Doe,Premium,5083,Widget Deluxe,Gadgets,10829.320697905934,15910.104981046354,10%
377,2024-01-01,62183,John Doe,Premium,1825,Widget Deluxe,Gadgets,4211.351091894128,12061.409377944417,10%
378,2024-01-01,40774,John Doe,Premium,9020,Widget Deluxe,Gadgets,9644.097960380563,7801.880174526153,10%
379,2024-01-01,87295,John Doe,Premium,3040,Widget Deluxe,Gadgets,17286.76287192818,19336.20823710668,10%
380,2024-01-01,13618,John Doe,Premium,5428,Widget Deluxe,Gadgets,18432.047748269077,7574.989789492327,10%
381,2024-01-01,41796,John Doe,Premium,5019,Widget Deluxe,Gadgets,9491.828076572932,20510.973249033566,10%
382,2024-01-01,98072,John Doe,Premium,3979,Widget Deluxe,Gadgets,16549.35786264822,21194.5610407494,10%
383,2024-01-01,17164,John Doe,Premium,5591,Widget Deluxe,Gadgets,18268.666105379863,8844.113534088337,10%
384,2024-01-01,96890,John Doe,Premium,4460,Widget Deluxe,Gadgets,10219.444592622416,10204.329278744632,10%
385,2024-01-01,55723,John Doe,Premium,4722,Widget Deluxe,Gadgets,19157.299625791966,9098.415800742618,10%
386,2024-01-01,48424,John Doe,Premium,5584,Widget Deluxe,Gadgets,15037.695748538566,16032.324612316192,10%
387,2024-01-01,654,John Doe,Premium,4125,Widget Deluxe,Gadgets,14518.70103596791,19125.405071872774,10%
388,2024-01-01,72505,John Doe,Premium,5202,Widget Deluxe,Gadgets,15372.660585085872,9984.042056516617,10%
389,2024-01-01,2854,John Doe,Premium,4715,Widget Deluxe,Gadgets,9832.82568066779,16708.872800668825,10%
390,2024-01-01,78548,John Doe,Premium,4858,Widget Deluxe,Gadgets,4704.170083679754,5793.857396092492,10%
391,2024-01-01,54402,John Doe,Premium,4138,Widget Deluxe,Gadgets,18615.185679595954,12143.94426071172,10%
392,2024-01-01,65884,John Doe,Premium,4859,Widget Deluxe,Gadgets,18316.95104020877,17605.18159323066,10%
393,2024-01-01,84880,John Doe,Premium,5232,Widget Deluxe,Gadgets,13838.112647085964,3467.5623817240194,10%
394,2024-01-01,46962,John Doe,Premium,4431,Widget Deluxe,Gadgets,15309.503321845068,8349.074079864955,10%
395,2024-01-01,79830,John Doe,Premium,1512,Widget Deluxe,Gadgets,13996.336659790566,22087.52702032996,10%
396,2024-01-01,66541,John Doe,Premium,5493,Widget Deluxe,Gadgets,16860.419290874634,5940.812731286735,10%
397,2024-01-01,89775,John Doe,Premium,6378,Widget Deluxe,Gadgets,11612.317776925409,13085.638834684605,10%
398,2024-01-01,78424,John Doe,Premium,2772,Widget Deluxe,Gadgets,5330.51139374233,20592.455899382123,10%
399,2024-01-01,94208,John Doe,Premium,6319,Widget Deluxe,Gadgets,8694.517388732504,19691.457343729824,10%
400,2024-01-01,190,John Doe,Premium,3456,Widget Deluxe,Gadgets,16642.87663968892,12721.76053182889,10%
401,2024-01-01,14097,John Doe,Premium,3999,Widget Deluxe,Gadgets,13544.846779554615,14073.687917044625,10%
402,2024-01-01,9077,John Doe,Premium,6678,Widget Deluxe,Gadgets,14827.59340284643,11333.325692675247,10%
403,2024-01-01,77284,John Doe,Premium,8359,Widget Deluxe,Gadgets,14161.6799882975,6374.900366924034,10%
404,2024-01-01,45565,John Doe,Premium,5426,Widget Deluxe,Gadgets,9757.337536216794,17568.522195592228,10%
405,2024-01-01,57752,John Doe,Premium,2877,Widget Deluxe,Gadgets,13934.927814510138,18663.962905825552,10%
406,2024-01-01,52604,John Doe,Premium,6578,Widget Deluxe,Gadgets,15122.624343354444,18676.694806388514,10%
407,2024-01-01,65013,John Doe,Premium,5672,Widget Deluxe,Gadgets,13154.029322114186,22932.05493212553,10%
408,2024-01-01,77243,John Doe,Premium,4093,Widget Deluxe,Gadgets,11471.4308735141,19315.76282248988,10%
409,2024-01-01,90132,John Doe,Premium,4802,Widget Deluxe,Gadgets,19171.680960426023,12239.649578641554,10%
410,2024-01-01,17536,John Doe,Premium,3321,Widget Deluxe,Gadgets,8435.981984436734,10218.130657615751,10%
411,2024-01-01,95063,John Doe,Premium,6598,Widget Deluxe,Gadgets,14612.672323739353,9961.709244098969,10%
412,2024-01-01,89689,John Doe,Premium,7048,Widget Deluxe,Gadgets,10703.15292659781,3266.471117392961,10%
413,2024-01-01,67193,John Doe,Premium,4020,Widget Deluxe,Gadgets,14996.55935635467,14861.156681956043,10%
414,2024-01-01,74226,John Doe,Premium,6390,Widget Deluxe,Gadgets,11637.007017023403,10393.07201495615,10%
415,2024-01-01,82779,John Doe,Premium,6215,Widget Deluxe,Gadgets,15529.238508902537,13978.73669739944,10%
416,2024-01-01,52845,John Doe,Premium,709,Widget Deluxe,Gadgets,18838.971406308086,20959.947133652815,10%
417,2024-01-01,37357,John Doe,Premium,5024,Widget Deluxe,Gadgets,22123.943223427792,19731.337492306124,10%
418,2024-01-01,90401,John Doe,Premium,4723,Widget Deluxe,Gadgets,7008.686620209835,11464.74889837933,10%
419,2024-01-01,98836,John Doe,Premium,2135,Widget Deluxe,Gadgets,9529.429785925679,9167.71863095499,10%
420,2024-01-01,41694,John Doe,Premium,6901,Widget Deluxe,Gadgets,10199.320228191817,1194.406282169948,10%
421,2024-01-01,21472,John Doe,Premium,6279,Widget Deluxe,Gadgets,15557.986450093102,15268.390416339214,10%
422,2024-01-01,3002,John Doe,Premium,5170,Widget Deluxe,Gadgets,9405.153920097666,19267.818644855743,10%
423,2024-01-01,52241,John Doe,Premium,6719,Widget Deluxe,Gadgets,17241.78081103008,25030.796819917035,10%
424,2024-01-01,99928,John Doe,Premium,4517,Widget Deluxe,Gadgets,12494.332050089626,17309.66351973977,10%
425,2024-01-01,41237,John Doe,Premium,6818,Widget Deluxe,Gadgets,8855.429630782393,9324.255814257318,10%
426,2024-01-01,45484,John Doe,Premium,4041,Widget Deluxe,Gadgets,13322.342224390184,21116.057525358985,10%
427,2024-01-01,10763,John Doe,Premium,8265,Widget Deluxe,Gadgets,12785.847429452995,17392.194944889947,10%
428,2024-01-01,63013,John Doe,Premium,6998,Widget Deluxe,Gadgets,15322.72139946757,15136.178718365369,10%
429,2024-01-01,60127,John Doe,Premium,6200,Widget Deluxe,Gadgets,10893.730674881659,14634.668937677985,10%
430,2024-01-01,12349,John Doe,Premium,5395,Widget Deluxe,Gadgets,17138.120134484714,10410.363643064902,10%
431,2024-01-01,74080,John Doe,Premium,3654,Widget Deluxe,Gadgets,10149.840114455092,-2340.182866106974,10%
432,2024-01-01,70506,John Doe,Premium,2092,Widget Deluxe,Gadgets,13467.590324366867,-321.67467248202774,10%
433,2024-01-01,74806,John Doe,Premium,7877,Widget Deluxe,Gadgets,10146.889937308883,10678.08107320905,10%
434,2024-01-01,8974,John Doe,Premium,2767,Widget Deluxe,Gadgets,9323.670888429073,17254.47017881435,10%
435,2024-01-01,2815,John Doe,Premium,5225,Widget Deluxe,Gadgets,13517.960154225697,16245.642820122479,10%
436,2024-01-01,71988,John Doe,Premium,8241,Widget Deluxe,Gadgets,13497.734643045053,15462.910251709227,10%
437,2024-01-01,3355,John Doe,Premium,5502,Widget Deluxe,Gadgets,5393.511840793804,21173.691352933674,10%
438,2024-01-01,79822,John Doe,Premium,6638,Widget Deluxe,Gadgets,14844.072586659762,17173.28948812307,10%
439,2024-01-01,42671,John Doe,Premium,5301,Widget Deluxe,Gadgets,7901.555514230129,4887.711628104633,10%
440,2024-01-01,21783,John Doe,Premium,4242,Widget Deluxe,Gadgets,17087.901223191187,12933.592861928966,10%
441,2024-01-01,44777,John Doe,Premium,3710,Widget Deluxe,Gadgets,11327.932869081462,6272.019994688557,10%
442,2024-01-01,72447,John Doe,Premium,5758,Widget Deluxe,Gadgets,16323.988602321615,16848.33199055544,10%
443,2024-01-01,85418,John Doe,Premium,5757,Widget Deluxe,Gadgets,18033.888585787816,18047.03023473296,10%
444,2024-01-01,11769,John Doe,Premium,7114,Widget Deluxe,Gadgets,15641.606544595159,19772.602068375127,10%
445,2024-01-01,33249,John Doe,Premium,5468,Widget Deluxe,Gadgets,14796.781468567688,15990.66111619216,10%
446,2024-01-01,75429,John Doe,Premium,5368,Widget Deluxe,Gadgets,12926.83615065092,12894.517349194293,10%
447,2024-01-01,71544,John Doe,Premium,3650,Widget Deluxe,Gadgets,11271.659111993402,10931.626686527854,10%
448,2024-01-01,84094,John Doe,Premium,5567,Widget Deluxe,Gadgets,15445.994955938779,13820.299229755627,10%
449,2024-01-01,30177,John Doe,Premium,5538,Widget Deluxe,Gadgets,16998.767978529122,5160.71790166933,10%
450,2024-01-01,84153,John Doe,Premium,4156,Widget Deluxe,Gadgets,5514.118818575425,5746.92084145258,10%
451,2024-01-01,26373,John Doe,Premium,6036,Widget Deluxe,Gadgets,18796.78228541381,10560.337747343598,10%
452,2024-01-01,90432,John Doe,Premium,3978,Widget Deluxe,Gadgets,12313.50680872796,7975.277396793546,10%
453,2024-01-01,55026,John Doe,Premium,5699,Widget Deluxe,Gadgets,11792.92263070938,9966.100190363104,10%
454,2024-01-01,3405,John Doe,Premium,5282,Widget Deluxe,Gadgets,11645.539269206614,13583.45130614998,10%
455,2024-01-01,62512,John Doe,Premium,5537,Widget Deluxe,Gadgets,11955.982332273086,17412.689843126278,10%
456,2024-01-01,76686,John Doe,Premium,5050,Widget Deluxe,Gadgets,11002.889755807984,20211.52556015733,10%
457,2024-01-01,13205,John Doe,Premium,5254,Widget Deluxe,Gadgets,15368.854532446287,14545.797806042397,10%
458,2024-01-01,65561,John Doe,Premium,5605,Widget Deluxe,Gadgets,17090.481176820314,13036.18684053736,10%
459,2024-01-01,85071,John Doe,Premium,3553,Widget Deluxe,Gadgets,12352.919307196476,8411.022450109162,10%
460,2024-01-01,46937,John Doe,Premium,2992,Widget Deluxe,Gadgets,20431.91801920085,9997.462858047518,10%
461,2024-01-01,43353,John Doe,Premium,4967,Widget Deluxe,Gadgets,11863.981323248287,16721.71278088889,10%
462,2024-01-01,21096,John Doe,Premium,5696,Widget Deluxe,Gadgets,9481.433240798317,15296.958677810095,10%
463,2024-01-01,34108,John Doe,Premium,4613,Widget Deluxe,Gadgets,10716.352132226293,16014.27764401232,10%
464,2024-01-01,9260,John Doe,Premium,3924,Widget Deluxe,Gadgets,16022.496120328828,22540.51431192319,10%
465,2024-01-01,1771,John Doe,Premium,10734,Widget Deluxe,Gadgets,12092.5873539098,9607.121701462034,10%
466,2024-01-01,19169,John Doe,Premium,4737,Widget Deluxe,Gadgets,11185.71348665205,14637.91424611214,10%
467,2024-01-01,96871,John Doe,Premium,5041,Widget Deluxe,Gadgets,17812.42262475373,11901.085241596118,10%
468,2024-01-01,39933,John Doe,Premium,2379,Widget Deluxe,Gadgets,22024.07064280455,13553.56589870595,10%
469,2024-01-01,78123,John Doe,Premium,5951,Widget Deluxe,Gadgets,9377.062044702041,14866.042888094737,10%
470,2024-01-01,94879,John Doe,Premium,5148,Widget Deluxe,Gadgets,12066.44543635104,18183.19559457943,10%
471,2024-01-01,66702,John Doe,Premium,4302,Widget Deluxe,Gadgets,14190.847273446401,13335.934555622636,10%
472,2024-01-01,50117,John Doe,Premium,6173,Widget Deluxe,Gadgets,16122.882805064055,12271.955961666261,10%
473,2024-01-01,15069,John Doe,Premium,7584,Widget Deluxe,Gadgets,14204.268764743747,12722.909545710489,10%
474,2024-01-01,72398,John Doe,Premium,4110,Widget Deluxe,Gadgets,11723.473999447528,12171.401372100874,10%
475,2024-01-01,96411,John Doe,Premium,3811,Widget Deluxe,Gadgets,20300.80271532961,11694.453064913096,10%
476,2024-01-01,91741,John Doe,Premium,4847,Widget Deluxe,Gadgets,17654.91572926683,18350.77131023572,10%
477,2024-01-01,62746,John Doe,Premium,6418,Widget Deluxe,Gadgets,23129.909244047954,22915.794812160122,10%
478,2024-01-01,28514,John Doe,Premium,4410,Widget Deluxe,Gadgets,11705.669145320748,14437.644170128026,10%
